Date,Close,High,Low,Open,Volume,Ticker
2014-01-02,27.91565704345703,28.168916993223654,27.813536548361323,28.13215511089489,941400,MKC
2014-01-03,28.001440048217773,28.111728807918276,27.911573516958804,27.98101470330616,696200,MKC
2014-01-06,27.88706398010254,28.160749280880133,27.793114867982826,28.091304974326572,824400,MKC
2014-01-07,28.136232376098633,28.226098893455692,27.91156919917558,27.91156919917558,1211000,MKC
2014-01-08,27.833967208862305,28.15258271576529,27.64198014278723,28.091309783713765,2073600,MKC
2014-01-09,28.136232376098633,28.172997367958157,27.77268373149569,27.846210598745138,1249000,MKC
2014-01-10,28.369077682495117,28.405842688281197,28.11582080106764,28.20568735246608,1013400,MKC
2014-01-13,28.279216766357422,28.512051435504915,28.189350206954693,28.222026405988455,1222800,MKC
2014-01-14,28.573314666748047,28.589654320732112,28.213851628509595,28.27921024444586,1377800,MKC
2014-01-15,28.491615295410156,28.5978214723487,28.35273293181119,28.524294598540457,2189800,MKC
2014-01-16,28.42217445373535,28.45076806519907,27.75634688948455,27.75634688948455,1809200,MKC
2014-01-17,28.164836883544922,28.405842920306675,28.03820844179685,28.405842920306675,1877800,MKC
2014-01-21,28.56922721862793,28.61824305575101,28.205678549772678,28.307799032405498,2380400,MKC
2014-01-22,28.601909637451172,28.765303068564165,28.528382749273845,28.650928601726214,1148200,MKC
2014-01-23,28.360898971557617,28.52837493312258,28.217930927180298,28.430340147902367,1445000,MKC
2014-01-24,28.181177139282227,28.63050679302941,28.15666921235065,28.24245007308204,1718000,MKC
2014-01-27,28.238357543945312,28.47527783516745,28.160748088625738,28.19750997012394,1972400,MKC
2014-01-28,28.438518524169922,28.49978833220498,28.209766480447573,28.209766480447573,2156200,MKC
2014-01-29,26.673871994018555,27.409137617940225,26.330745543012537,27.241661642693746,6827400,MKC
2014-01-30,26.4410457611084,26.57175989884344,26.061155753131928,26.567674205531787,4184600,MKC
2014-01-31,26.21637535095215,26.330749814351197,25.91818367263663,26.146934157669925,2562800,MKC
2014-02-03,25.74662208557129,26.277649975971496,25.68535071545724,26.16327550517037,2738400,MKC
2014-02-04,25.946779251098633,26.02439027738488,25.750708059768655,25.799725468042322,2142400,MKC
2014-02-05,25.91409683227539,26.020303022072472,25.767044625090023,25.811976334981726,2693000,MKC
2014-02-06,25.76296043395996,26.040728327444857,25.664925623456597,25.98762522945166,3234000,MKC
2014-02-07,25.75070571899414,26.08157514255904,25.6322455647186,25.86099604626083,2416800,MKC
2014-02-10,26.110172271728516,26.126511927945106,25.689436252681237,25.754793319312224,1960800,MKC
2014-02-11,26.383848190307617,26.416527494923947,25.97128365628903,26.08157241378162,1822800,MKC
2014-02-12,26.261301040649414,26.53906885007002,26.224536050043273,26.36342151298832,1317000,MKC
2014-02-13,26.543163299560547,26.555417261649325,26.17552885454465,26.183697123780327,1460400,MKC
2014-02-14,26.755569458007812,26.845435991463827,26.387935055901462,26.453293668040438,2009600,MKC
2014-02-18,27.017005920410156,27.090532823275094,26.739237966972738,26.755577624995066,1786600,MKC
2014-02-19,26.73514175415039,27.008827022751454,26.70654814297952,26.9067065376455,1474200,MKC
2014-02-20,27.012910842895508,27.041504455383805,26.66978749303592,26.66978749303592,1074400,MKC
2014-02-21,26.94756317138672,27.12321058950142,26.906715586900475,26.996579026181845,890400,MKC
2014-02-24,27.061927795410156,27.22940688220046,26.992486615435062,27.02108022580538,1067000,MKC
2014-02-25,27.041505813598633,27.159965961705783,26.898537743976274,27.102778733856837,1288000,MKC
2014-02-26,26.804594039916992,27.204904715595926,26.796422653450428,27.09869850682627,1186600,MKC
2014-02-27,26.935302734375,26.939385310312815,26.60443021167126,26.788248972388935,1326200,MKC
2014-02-28,27.123207092285156,27.176308633623368,26.89854073187247,26.927134348973127,1228600,MKC
2014-03-03,27.00882911682129,27.15588287609294,26.771908825053615,26.874029318077255,1522600,MKC
2014-03-04,27.376466751098633,27.43773968442491,27.168143140848475,27.168143140848475,1238000,MKC
2014-03-05,27.298851013183594,27.376460468881312,27.168136906436235,27.335612894860912,1337600,MKC
2014-03-06,27.286596298217773,27.38871678868046,27.253916993316903,27.315189910888524,935800,MKC
2014-03-07,27.36421012878418,27.40505770820898,27.241667390509786,27.35604185948744,824000,MKC
2014-03-10,27.34787940979004,27.511272897349496,27.24167629187722,27.331542865858502,1133800,MKC
2014-03-11,27.44999122619629,27.519435539957577,27.36012779724567,27.421397608695962,917600,MKC
2014-03-12,27.744102478027344,27.7481881714911,27.323366428918888,27.323366428918888,1038400,MKC
2014-03-13,27.580698013305664,27.866637228702718,27.527596485353378,27.77677070719135,1362400,MKC
2014-03-14,27.633811950683594,27.768611778282384,27.47041850357634,27.47041850357634,1022200,MKC
2014-03-17,27.768606185913086,27.838047374095776,27.59704138694328,27.71141584194304,1085800,MKC
2014-03-18,27.842130661010742,27.9646733737217,27.768603786796213,27.776772054388985,795200,MKC
2014-03-19,27.62971305847168,27.95649979657672,27.47040538067453,27.858461905263624,636400,MKC
2014-03-20,27.588876724243164,27.70325119419056,27.499010178864335,27.597044993609163,1289000,MKC
2014-03-21,27.588876724243164,27.923831864719354,27.531689489269468,27.70325119419056,2704600,MKC
2014-03-24,27.576616287231445,27.98101253001722,27.548022676458107,27.723670033057154,2123200,MKC
2014-03-25,29.08391761779785,29.406618776926894,28.60190872544275,28.699946650866774,3273200,MKC
2014-03-26,29.043073654174805,29.198298830508477,28.655016946282164,29.169705211152923,2085400,MKC
2014-03-27,28.908262252807617,29.09208097489824,28.81431316245711,28.93277328563475,1350600,MKC
2014-03-28,29.1329288482666,29.222795364485066,28.989960807223387,29.010383032246953,1182400,MKC
2014-03-31,29.304494857788086,29.36576777491482,29.165612487672846,29.27590124532495,1651800,MKC
2014-04-01,29.255481719970703,29.312668950180107,29.063494682923285,29.2391420661294,1023200,MKC
2014-04-02,29.124765396118164,29.320834994398073,29.018559212442337,29.27181915306313,1228800,MKC
2014-04-03,29.1822566986084,29.247956261862136,29.00980004415874,29.14940691698153,1381000,MKC
2014-04-04,28.86197280883789,29.338282006711008,28.853758798874765,29.2397358162419,1156200,MKC
2014-04-07,28.767528533935547,29.05906321325884,28.734681894497925,28.82912107356198,1651600,MKC
2014-04-08,29.247953414916992,29.26437517140436,28.738791247444297,28.841444455490475,1594200,MKC
2014-04-09,29.12476921081543,29.35060752857618,29.026223005214096,29.284907969690362,988600,MKC
2014-04-10,28.97694969177246,29.40398744632758,28.96052480128255,29.096027798278676,1165200,MKC
2014-04-11,28.742895126342773,29.215100458535222,28.644348934501714,28.927669627635623,1026400,MKC
2014-04-14,28.919456481933594,29.03442755218468,28.75521075326345,28.985152893765626,1019800,MKC
2014-04-15,28.8209228515625,28.989272525551833,28.66078405785613,28.989272525551833,1051200,MKC
2014-04-16,29.20688819885254,29.20688819885254,28.95641413283655,28.98926390966127,678000,MKC
2014-04-17,29.145299911499023,29.247953118504867,28.98105415374422,29.120661011563083,1747200,MKC
2014-04-21,29.12065887451172,29.202783313725963,28.948202251252365,28.97283801665312,811400,MKC
2014-04-22,29.424510955810547,29.44503971352601,29.034426966496962,29.14529416252173,1389200,MKC
2014-04-23,29.391666412353516,29.514848378737728,29.350605756892115,29.40809130108352,961200,MKC
2014-04-24,29.272584915161133,29.494316188145252,29.210992372766626,29.375238108243032,648600,MKC
2014-04-25,29.215097427368164,29.33006849470858,29.116551245751616,29.26847595642575,705600,MKC
2014-04-28,29.53948402404785,29.633923207932686,29.321859754622,29.33417763663073,836400,MKC
2014-04-29,29.330089569091797,29.679110026505352,29.330089569091797,29.66679213654341,777000,MKC
2014-04-30,29.235620498657227,29.375230433792655,29.063163931189365,29.272577267529496,1744800,MKC
2014-05-01,29.24384880065918,29.30544135706868,28.960524920812006,29.29312033960474,710400,MKC
2014-05-02,29.39987564086914,29.56001438109304,29.13297669625363,29.18635836481295,899600,MKC
2014-05-05,29.284908294677734,29.391668512688252,29.12476953402567,29.260272526185858,634600,MKC
2014-05-06,28.997486114501953,29.293124791286225,28.98927210161104,29.215110465190723,647000,MKC
2014-05-07,29.506637573242188,29.527169467386944,28.960521769354678,29.07138898537282,742600,MKC
2014-05-08,29.15351676940918,29.50664412455828,29.054970547634145,29.48611222585486,1028400,MKC
2014-05-09,29.215097427368164,29.24384019420327,29.059062579354777,29.116551245751616,911000,MKC
2014-05-12,29.3177547454834,29.412193935797077,29.243844315672792,29.35881539921661,917800,MKC
