Date,Close,High,Low,Open,Volume,Ticker
2014-01-02,22.303749084472656,22.430751654451623,21.912969796018952,22.372135227029226,3550700,EA
2014-01-03,22.157209396362305,22.567528157901712,21.981358232362158,22.352598129286942,3112600,EA
2014-01-06,22.010663986206055,22.499138538256396,21.580805858654646,22.284208542789422,4300900,EA
2014-01-07,22.567529678344727,22.84107429554531,22.010668863748734,22.157210889160897,3963000,EA
2014-01-08,22.772686004638672,22.909460163789326,22.577297276882103,22.60660456118506,3022200,EA
2014-01-09,22.22559928894043,23.143932264824148,22.098596684320782,22.88015547440279,2788700,EA
2014-01-10,22.479602813720703,22.49914224623473,22.186516916158862,22.264674646214964,2026700,EA
2014-01-13,21.864120483398438,22.48936918723243,21.815273772756633,22.479599472427555,4041200,EA
2014-01-14,21.94228172302246,22.079055900472092,21.08256710643046,22.079055900472092,9022600,EA
2014-01-15,21.424495697021484,22.32328901218469,21.38541683561398,22.079051718535805,5948900,EA
2014-01-16,21.043487548828125,21.531962169403897,20.76017137447043,21.35611100785537,9347800,EA
2014-01-17,23.544475555419922,23.73009642093144,22.440521941116494,22.499140233414455,13893900,EA
2014-01-21,23.75940704345703,24.0231838057278,23.456553277544078,23.68125117278972,7515100,EA
2014-01-22,23.612863540649414,23.82779170568369,23.466321525245004,23.710558838713293,4097900,EA
2014-01-23,23.319780349731445,23.710559692678544,23.085310880580295,23.397936218320865,2630800,EA
2014-01-24,23.290468215942383,23.40770107211356,22.85084034684384,23.095077637813553,5559800,EA
2014-01-27,23.905946731567383,24.02318145780178,23.183004532706413,23.42724183759388,8220300,EA
2014-01-28,24.29673194885254,24.43350426604221,23.876643416475037,23.984106581388467,14116500,EA
2014-01-29,24.63865852355957,25.459296012966313,24.09156748508266,24.453039514404836,14164800,EA
2014-01-30,25.429990768432617,25.615609792472952,24.716816368348486,24.755895234493543,6994800,EA
2014-01-31,25.791458129882812,26.240855724265195,25.029438957599393,25.332292683420167,8244600,EA
2014-02-03,25.478837966918945,26.035698776278785,24.98059359449621,25.75238444493033,7050400,EA
2014-02-04,25.5765323638916,26.172472019001763,25.55699293114438,25.87938611794205,9151300,EA
2014-02-05,25.556991577148438,25.86961503100987,25.215058975718954,25.44952656611503,6565200,EA
2014-02-06,25.85007667541504,26.035697557641047,24.970822708981444,25.107596873276695,6423300,EA
2014-02-07,26.573020935058594,27.061495570898767,25.85007683423822,26.006390432019305,9164600,EA
2014-02-10,26.26039695739746,26.768411052086627,26.00639177343583,26.143164082243317,4858000,EA
2014-02-11,26.77817726135254,26.9149495522448,25.84030692943526,26.309242095393902,4909700,EA
2014-02-12,27.217805862426758,27.237343430653667,26.70979182087193,26.739100968286433,3272900,EA
2014-02-13,26.924720764160156,27.100571927013426,26.573020301836426,26.885643763183214,2957800,EA
2014-02-14,26.944259643554688,27.15918780297546,26.81725706375668,26.983338507112705,3606300,EA
2014-02-18,27.7453556060791,27.843050894173782,26.93448788264373,26.973566743234656,3535600,EA
2014-02-19,27.26665496826172,27.78443877101028,27.247115534939223,27.530431727966622,3398400,EA
2014-02-20,27.149415969848633,27.491346658933878,27.03218125974619,27.35457438329978,4224800,EA
2014-02-21,27.354578018188477,27.55973645890117,27.159187429848316,27.159187429848316,3743800,EA
2014-02-24,27.315500259399414,27.67697230342643,27.305732406632014,27.38388827245099,2294100,EA
2014-02-25,27.4522762298584,27.510892667236828,27.032187724649933,27.39365979247997,3410200,EA
2014-02-26,27.618358612060547,28.06775441929324,27.354581839963267,27.54020273848169,4889500,EA
2014-02-27,27.882131576538086,27.970055291847196,27.178726947003174,27.501120114412423,2909500,EA
2014-02-28,27.930980682373047,28.04821355507296,27.637896637240353,27.66720392372387,4761800,EA
2014-03-03,27.442502975463867,27.84305199545061,27.315498536902584,27.81374284884815,2885400,EA
2014-03-04,28.145910263061523,28.194758848610956,27.716053890524577,27.774670329800884,5976000,EA
2014-03-05,28.41945457458496,28.438994007307684,27.999366087960677,28.233833690484794,3993400,EA
2014-03-06,28.536685943603516,28.966544123985816,28.497608943595726,28.614843670384634,3344400,EA
2014-03-07,28.702770233154297,28.810235254754566,28.27291387351913,28.761388534054237,3493900,EA
2014-03-10,28.536685943603516,28.80046268134148,28.35106693264667,28.624611522849506,4452000,EA
2014-03-11,29.11309242248535,29.21078773867822,28.49761509822165,28.507384816179258,7184800,EA
2014-03-12,29.288936614990234,29.406171339063565,28.624610859801052,28.761385015117057,5355300,EA
2014-03-13,29.02515983581543,29.230320136762,28.63438052851568,28.68322910654235,11987900,EA
2014-03-14,28.91769790649414,29.767642702676167,28.741846744971568,29.161935216745977,7353900,EA
2014-03-17,29.40617561340332,29.728568822238095,28.976317380495956,28.976317380495956,3341800,EA
2014-03-18,29.542943954467773,29.669948395553035,29.367092798123714,29.367092798123714,1996000,EA
