Date,Close,High,Low,Open,Volume,Ticker
2014-01-02,66.33961486816406,66.99797529323286,66.20019687973699,66.59521549849613,346600,IFF
2014-01-03,66.54872131347656,66.74235702905997,66.25439715313529,66.4480328687187,390200,IFF
2014-01-06,66.12273406982422,66.99796547996236,66.09175164256794,66.7733473143247,449100,IFF
2014-01-07,66.1846923828125,66.60294628283619,65.93683887642369,66.23116897789984,423900,IFF
2014-01-08,65.73546600341797,66.36284393734805,65.58055385909975,66.1614611043814,489500,IFF
2014-01-09,65.8903579711914,66.08399367769064,65.50308655819292,66.05301125553564,432100,IFF
2014-01-10,66.38607788085938,66.64167848162045,65.96782396396686,66.0452770798446,314800,IFF
2014-01-13,65.67350006103516,66.51774907377316,65.5340820880984,66.2621543811341,294000,IFF
2014-01-14,66.50225830078125,66.61069384126772,65.4953500999283,65.84389797374375,269000,IFF
2014-01-15,66.82754516601562,66.86627466586566,66.43252672285492,66.48674447706975,297800,IFF
2014-01-16,67.28453826904297,67.5323917401116,66.22341245671853,66.75784890436051,344000,IFF
2014-01-17,67.40071868896484,67.67181342388238,66.87402929519762,67.45493645408972,408400,IFF
2014-01-21,67.71054077148438,68.16752416794927,67.18385134855343,67.74152319745603,367000,IFF
2014-01-22,67.62533569335938,67.98162470236119,67.42395880302777,67.74151830503875,397900,IFF
2014-01-23,66.88178253173828,67.55563702539358,66.52549348395424,67.04443584207706,306800,IFF
2014-01-24,65.83610534667969,66.71908322799786,65.83610534667969,66.53319470279658,516500,IFF
2014-01-27,65.88261413574219,66.1614500395886,65.45661910602186,65.74319618381898,720100,IFF
2014-01-28,67.5401382446289,67.74152105242106,66.36283564145322,66.36283564145322,512500,IFF
2014-01-29,66.48675537109375,67.20708045757061,66.23890189560133,67.02893891137234,551300,IFF
2014-01-30,67.61759185791016,68.00486327540267,66.76559001199233,66.83530193997328,442200,IFF
2014-01-31,67.13738250732422,67.47043620904564,66.45578684511713,66.7191286091652,443700,IFF
2014-02-03,65.09258270263672,67.49366438822119,65.04611202198257,66.94373966640585,402300,IFF
2014-02-04,64.93766784667969,65.47210428883858,64.74403213972853,65.31719808699478,448800,IFF
