Date,Close,High,Low,Open,Volume,Ticker
2014-01-02,28.993682861328125,29.480151915196707,28.979783366780808,29.431505009809847,2915300,ES
2014-01-03,28.854700088500977,29.08403519656486,28.70875932418229,29.014540351953595,2252000,ES
2014-01-06,28.875537872314453,28.9380842709254,28.687898676481613,28.9380842709254,2159200,ES
2014-01-07,29.13266944885254,29.14656894194189,28.938081847716123,28.938081847716123,1143200,ES
2014-01-08,29.007583618164062,29.09097793801943,28.812993337091363,29.0284315353635,2225300,ES
2014-01-09,29.13266944885254,29.17436792812059,28.799089567879868,29.014527734178927,2354100,ES
2014-01-10,29.639997482299805,29.77203871596489,29.285566966636956,29.285566966636956,1657400,ES
2014-01-13,29.417617797851562,29.640004481304572,29.34812030236101,29.57050698581402,2004000,ES
2014-01-14,29.389829635620117,29.54966995759359,29.327283192147075,29.417628644065772,1686700,ES
2014-01-15,29.2160701751709,29.44540521307773,29.08402629932197,29.40370937948971,1599000,ES
2014-01-16,29.34810447692871,29.355055548258722,29.11181842179056,29.22996277488811,1056900,ES
2014-01-17,29.598302841186523,29.61220233880875,29.313369767576134,29.431511520777907,1928400,ES
2014-01-21,29.91798210144043,29.95968059259016,29.640000113616207,29.772041359003364,2437400,ES
2014-01-22,30.119522094726562,30.25156334564906,29.876287513801408,29.89713543472125,2064200,ES
2014-01-23,29.973587036132812,30.140375737269665,29.8832416098995,30.036133461823784,1383600,ES
2014-01-24,29.48710823059082,29.994427942006862,29.487108230590817,29.890183039896748,2365000,ES
2014-01-27,29.75118637084961,29.869328091119456,29.43150331676604,29.487101291757046,1726300,ES
2014-01-28,29.855430603027344,29.911028581753367,29.646943484919852,29.772036285995856,1557700,ES
2014-01-29,29.75118637084961,29.91102657236271,29.577446675588753,29.723387383354105,1577800,ES
2014-01-30,30.223772048950195,30.27936739770715,29.799846579061917,29.855441927818873,1428100,ES
2014-01-31,30.439208984375,30.564301838300462,29.917989643371804,29.966636569780743,2091500,ES
2014-02-03,30.19596290588379,30.93956867175014,30.133416502630656,30.480895931579706,2139200,ES
2014-02-04,30.2168025970459,30.286300054550278,29.95271756064311,30.286300054550278,1775100,ES
2014-02-05,29.959672927856445,30.11256470523239,29.79983272926219,30.05696673125666,1843200,ES
2014-02-06,29.79288673400879,29.95272695984151,29.54965218405852,29.95272695984151,2846000,ES
2014-02-07,30.09172248840332,30.105621985753668,29.646949177424492,29.86238740976776,1796100,ES
2014-02-10,30.4322566986084,30.45310462126473,29.84153992978201,30.029179186863924,1668200,ES
2014-02-11,30.758882522583008,30.98127182962003,30.36970720014884,30.383606697529782,1909500,ES
2014-02-12,30.849224090576172,30.89092257752926,30.59209004867644,30.71718285847798,1308600,ES
2014-02-13,31.057720184326172,31.113318182972012,30.703292221663677,30.71024064596516,1949300,ES
2014-02-14,31.252296447753906,31.30789177029269,30.953463967318232,31.06465726345309,1288300,ES
2014-02-18,31.210601806640625,31.488586406700126,31.168903321314414,31.32874618953608,1721100,ES
2014-02-19,30.883974075317383,31.370445859372104,30.828378739142586,31.099412299257345,1889100,ES
2014-02-20,31.043813705444336,31.134159107403267,30.814478640235222,30.904824042194154,1576000,ES
2014-02-21,31.029916763305664,31.300950317280282,31.009066193036777,31.078563675503272,1739900,ES
2014-02-24,30.863130569458008,31.231458008847675,30.856182145589173,31.127215744465214,2038500,ES
2014-02-25,30.870071411132812,31.1619555120405,30.79362816311805,30.93956888804306,1858000,ES
2014-02-26,30.738039016723633,31.050771125065157,30.710240017969177,31.022972126310705,1510500,ES
2014-02-27,30.87335968017578,30.98554984540127,30.72611058984693,30.78220700987194,2020300,ES
2014-02-28,31.16786766052246,31.25200963497,30.831297087907156,30.915439062354697,1917800,ES
2014-03-03,30.817270278930664,31.20993457515696,30.740139027936237,31.055674747993017,1441400,ES
2014-03-04,30.978538513183594,31.055669751769173,30.887383169871136,31.027621542315423,1337600,ES
2014-03-05,30.684043884277344,30.93647247088811,30.592891197309584,30.922448363318065,1438200,ES
2014-03-06,30.501724243164062,30.775187549786107,30.43160640678754,30.733117917889796,1600400,ES
2014-03-07,30.677019119262695,30.677019119262695,30.298376412747228,30.452638850547707,1772900,ES
2014-03-10,30.501724243164062,30.662997406689268,30.354475181878964,30.662997406689268,1094500,ES
2014-03-11,30.403564453125,30.58587247007996,30.242291256442847,30.58587247007996,851600,ES
2014-03-12,30.810253143310547,30.83129063864068,30.29137462212667,30.347468368416337,1376600,ES
2014-03-13,31.280057907104492,31.392248098176072,30.859342684467208,30.894404292472505,1618300,ES
2014-03-14,31.476383209228516,31.609610871017505,31.139812709404247,31.2800510863705,1247200,ES
2014-03-17,31.6096134185791,31.665707168991712,31.371208960969753,31.546506277599427,1082900,ES
2014-03-18,31.71477699279785,31.763860007022537,31.462348534028816,31.672704691395126,1009200,ES
2014-03-19,31.139812469482422,31.791918643750353,31.006587483544447,31.71478740327196,1517500,ES
2014-03-20,30.88739013671875,31.02061782426219,30.641974935704642,31.02061782426219,1935100,ES
2014-03-21,31.146825790405273,31.46937488437493,30.915434724436036,31.02762489956577,2046700,ES
2014-03-24,31.378219604492188,31.448337461052763,31.0556731845939,31.237981216546263,2232900,ES
2014-03-25,31.392250061035156,31.532488477349588,31.16786966486219,31.44133310552141,1418500,ES
2014-03-26,31.25200843811035,31.588578997835995,31.25200843811035,31.42730577181069,1429900,ES
2014-03-27,31.518463134765625,31.539497960200734,31.174879161982638,31.29408274737375,1712700,ES
2014-03-28,31.518463134765625,31.60961850302645,31.371214007069433,31.504439026200483,1292300,ES
2014-03-31,31.90411376953125,32.037338776181315,31.546508396510035,31.665709295908787,1327100,ES
2014-04-01,31.63064193725586,31.911115983075426,31.469368759074154,31.911115983075426,1762400,ES
2014-04-02,31.462360382080078,31.65168179745125,31.38522913787427,31.595588049280906,1384600,ES
2014-04-03,31.53247833251953,31.707775627808477,31.44132299001843,31.560523866899178,1035900,ES
2014-04-04,31.616628646850586,32.00929565508195,31.560532213606752,31.623639363593487,1444300,ES
2014-04-07,31.623628616333008,32.07239190529643,31.60960718761238,31.644666109062456,1435300,ES
2014-04-08,31.918136596679688,31.995267846056038,31.343161596560346,31.546507131311657,1642800,ES
2014-04-09,31.946186065673828,32.065386964977016,31.532484263979015,31.94618606567383,1735400,ES
2014-04-10,31.826988220214844,32.19160704961111,31.71479801692564,32.086427563791354,1232400,ES
2014-04-11,31.862035751342773,32.12147767687052,31.770883082743325,31.86203575134277,1493700,ES
2014-04-14,32.0233039855957,32.121472703604724,31.78490226633169,31.995258455274328,1868100,ES
2014-04-15,32.47907638549805,32.486089773857024,32.023302435826146,32.03732653772017,1657600,ES
2014-04-16,32.63335418701172,32.69646133781768,32.45104345142774,32.57725775303967,1373800,ES
2014-04-17,32.20562744140625,32.703471243852064,32.107461359214135,32.549208729078664,1435400,ES
2014-04-21,32.051353454589844,32.30378196120439,31.80593833695023,32.170556993746345,1117200,ES
2014-04-22,32.12148666381836,32.219652749666956,31.883082166118086,32.05136612047991,1220200,ES
2014-04-23,32.324825286865234,32.65438511000429,32.163552070706196,32.17757617752327,1287300,ES
2014-04-24,32.563236236572266,32.58427373839896,32.10746471098342,32.310810288080575,1460900,ES
2014-04-25,32.934852600097656,32.96991151983174,32.59126876712575,32.633341075701125,1232300,ES
2014-04-28,33.17326736450195,33.23637450967168,32.85071824762062,32.85071824762062,2126500,ES
2014-04-29,33.03303146362305,33.376612755096225,32.934865380344995,33.18729398010293,2136500,ES
2014-04-30,33.13819885253906,33.25740240182711,32.9979631590111,33.089115824839396,1677300,ES
2014-05-01,33.06806945800781,33.31348451080426,32.80863030579107,33.31348451080426,1278900,ES
2014-05-02,32.240684509277344,32.82968364318238,32.128494325429955,32.43701666230403,2165900,ES
2014-05-05,32.68944549560547,32.74554192537227,32.24769814790437,32.29678118653783,1285100,ES
2014-05-06,32.535179138183594,32.731511253341296,32.46505861503837,32.60529698650436,1162500,ES
2014-05-07,32.95589065551758,33.00497368293346,32.55621304666002,32.61230678878201,1789500,ES
2014-05-08,32.58426284790039,33.07509314605175,32.50713160824103,32.94888155140177,1251600,ES
2014-05-09,32.09343719482422,32.67542297029688,32.044354153814176,32.54920867203531,1263000,ES
2014-05-12,31.65869903564453,32.22666067596537,31.623637429598805,32.163553529838055,1617100,ES
2014-05-13,31.791919708251953,32.002275941711765,31.665705433211137,31.74283667627215,1194200,ES
2014-05-14,32.00227737426758,32.21964700764038,31.784910415719526,31.876063093576885,1660100,ES
2014-05-15,31.88306999206543,32.17756813716171,31.81996286456991,32.03031906461357,998900,ES
2014-05-16,32.240684509277344,32.26873272394543,31.79893449014233,31.897103241480643,2385800,ES
2014-05-19,31.73582649230957,32.212635429562866,31.67973273930472,32.212635429562866,1331400,ES
2014-05-20,31.686737060546875,32.01629682047468,31.434311210730733,31.72880937292841,1600000,ES
2014-05-21,31.74283790588379,31.84801468927558,31.546505770359328,31.770886118051493,1341700,ES
2014-05-22,31.8971004486084,32.00929062263255,31.658695994453986,31.71478974405369,878100,ES
2014-05-23,31.71477699279785,31.981229552034463,31.707766279975896,31.911109049696588,744100,ES
2014-05-27,31.70778465270996,32.023317734179834,31.679736435522575,31.94618914915234,1481700,ES
2014-05-28,31.922096252441406,31.936243305902835,31.724040202256,31.75233430917885,1114600,ES
2014-05-29,31.85136604309082,32.03527506901933,31.667459715437296,31.964539790479524,1739200,ES
2014-05-30,32.11308288574219,32.14137429919982,31.84429422083214,31.879660511360434,1638600,ES
2014-06-02,32.070640563964844,32.197961363904604,32.00698016399496,32.091859797863165,831800,ES
2014-06-03,32.063575744628906,32.18382169535137,31.922107856862365,31.985768271443533,902600,ES
2014-06-04,32.02113342285156,32.04942753904739,31.837224365854095,32.00698636475365,650700,ES
2014-06-05,32.254547119140625,32.32528239643552,31.929172938408907,31.929172938408907,787600,ES
2014-06-06,32.16967010498047,32.466752897267476,32.14137599175787,32.3747983784316,975600,ES
2014-06-09,31.950397491455078,32.18381989797521,31.851370785031524,32.0777183135069,1320100,ES
2014-06-10,31.943313598632812,32.00697398631558,31.82306769871781,31.978679881062263,1110800,ES
2014-06-11,31.589658737182617,31.999915342031674,31.58258655701563,31.90088593176514,1125700,ES
2014-06-12,31.879661560058594,31.929174908081972,31.320864977194617,31.603800707278303,1395400,ES
2014-06-13,32.08478927612305,32.176743791555666,31.68867980049219,31.872588831357426,1078800,ES
2014-06-16,32.36772918701172,32.59407943428021,32.00698862401547,32.00698862401547,1242700,ES
2014-06-17,32.24040603637695,32.36772415188866,32.056496995006874,32.26869745189333,912200,ES
2014-06-18,33.103355407714844,33.152868758440775,32.19796533926905,32.19796533926905,1763200,ES
2014-06-19,33.09627914428711,33.46409448877436,33.0396909228545,33.17408659961949,2934400,ES
2014-06-20,32.85578536987305,33.216525845999364,32.82041907978615,33.103352098756304,1984000,ES
2014-06-23,32.72847366333008,32.96189340139911,32.66481324417021,32.792134082489945,1232100,ES
2014-06-24,32.91236877441406,32.98310404830665,32.66480206147701,32.74260951362145,1687900,ES
2014-06-25,32.97603225708008,33.046767537590796,32.81334515931802,32.82749221542016,1211700,ES
2014-06-26,33.082130432128906,33.096277486778554,32.83456102317221,33.02554221353031,856700,ES
2014-06-27,33.14580154418945,33.27312237892141,32.90530693394861,33.060921887126696,1637500,ES
2014-06-30,33.435791015625,33.50652357433487,32.997243215420674,33.18822166359215,1257400,ES
